Socket0 STAPM Limit,Socket0 STAPM Power,Socket0 PPT Fast Limit,Socket0 PPT Slow Limit,Gfx Effective Frequency,Socket0 VDDCR Soc Power,Socket0 VDDCR Soc Temperature,Socket0 Socket Power,Thread0 Core Effective Frequency,Thread1 Core Effective Frequency,Thread2 Core Effective Frequency,Thread3 Core Effective Frequency,Thread4 Core Effective Frequency,Thread5 Core Effective Frequency,Thread6 Core Effective Frequency,Thread7 Core Effective Frequency,Socket0 Package Power,Core0 Power,Core1 Power,Core2 Power,Core3 Power,Socket0 Temperature,
25,10.6053,35,30,245.377,3.39214,54.1007,13.7946,2742.83,2652.82,2794.91,2945.26,2725.72,2083,2676.7,2192.76,6.15677,0.815887,0.586548,0.1651,0.140228,55.25,
25,10.6066,35,30,345.706,2.81579,53.5746,9.73006,2480.51,2585.7,3005.99,2818.27,2336.96,2378.45,2306.95,2296.25,4.34113,0.0418091,0.575562,0.70816,0.344238,55.25,
25,10.6067,35,30,298.751,3.22481,53.1174,11.1407,2434.84,2418.44,2837.35,2781.04,2554.56,2481.17,2690.55,2398.08,4.89655,0.0311279,0.26062,0.118103,0.125427,55.25,
25,10.608,35,30,301.698,3.60995,53.8806,12.9579,2396.4,2262.71,3003.46,3211.04,2471.38,2333.8,2588.5,2299.57,5.72582,0.328744,0.762788,0.482994,0.712782,55.125,
25,10.6098,35,30,166.325,3.57246,54.2985,17.9689,2168.93,2172.46,3193.43,3304.57,2035.16,2298.26,1954.57,2120.22,8.02094,0.527802,1.12122,0.223846,0.153809,55.25,
25,10.6112,35,30,269.021,3.34804,54.5189,12.3197,2185.54,2192.78,3162.49,2989.03,2338.11,2176.69,2278.85,2012.47,5.41519,0.314331,0.88974,0.827637,0.622864,55.375,
25,10.613,35,30,246.375,3.55047,55,17.0948,2185.2,2326.84,2996,3311.13,2491.17,2117.87,2426.54,2462.46,7.51724,0.352325,0.456238,0.398407,0.299072,55.5,
25,10.6143,35,30,172.047,3.45999,54.3881,14.8757,2037.37,1992.71,3154.16,3186.88,2049.05,2197.18,2444.44,3190.64,6.63986,0.140228,0.934601,0.409241,0.845337,55.625,
25,10.6166,35,30,308.199,3.3092,54.6269,12.214,2434.01,2174.49,2540.85,2771.17,2293.1,2119.96,2923.19,2245.24,5.45059,0.192871,0.797119,0.888519,0.897675,55.875,
25,10.6178,35,30,209.941,3.43629,54.2841,16.1813,2128.75,1972.97,2724.85,3420.64,2542.89,2012.95,2648.01,1907.69,7.18643,0.161133,0.335999,0.206146,0.645294,55.875,
25,10.6187,35,30,280.994,2.90209,53.8918,10.9256,2113.16,2270.29,3060.01,2995.19,2323.64,2236.16,2330.31,2252.21,4.87549,0.106049,1.32797,0.452118,0.254517,56,
25,10.6191,35,30,385,3.35502,53.9888,13.8172,2784.39,2739.2,2731.6,2877.78,2876.15,2805.65,2614.56,2758.2,6.16608,0.248718,0.111694,0.716858,0.0306702,55.875,
25,10.6195,35,30,197.696,3.54502,53.4067,10.7313,2597.69,2500.6,2797.12,2884.99,2867.32,2605.89,2778.67,2573.73,4.78851,0.0505066,0.769806,0.48233,0.218048,55.75,
25,10.6202,35,30,296.003,3.49945,53.8881,14.7996,2484.81,2449.38,2862.6,3138.61,2694.47,2479.79,2614.75,2571.36,6.60522,0.30426,0.716705,0.144958,0.131683,55.75,
25,10.6209,35,30,260.186,2.98091,53.4394,10.4442,1965.12,1881.62,2860.21,3399.54,2453.26,1752.78,2518.26,1873.44,4.59076,0.0460815,0.855408,0.236664,0.424805,55.75,
25,10.621,35,30,312.668,3.4643,53.447,14.0373,2679.74,2801.88,2841.57,2829.36,2591.05,2825.64,2741.47,2888.49,6.17111,0.498505,0.638885,0.0233459,0.0627136,55.625,
25,10.6216,35,30,399.738,3.16174,53.9552,10.729,2789.33,2702.1,2800.58,2357.29,2736.38,2342.63,2811.1,2625.01,4.78745,0.396423,0.367126,0.404205,0.450287,55.625,
25,10.6219,35,30,182.669,3.12106,53.097,10.0132,2692.64,2513.19,2768.31,2495.61,2894.54,2470.9,2748.25,2429.3,4.46747,0.0758362,0.384674,0.741577,0.177612,55.375,
25,10.6223,35,30,399.746,3.18708,53.5784,11.6119,2706.18,2808.07,2719.92,2809.13,2810.41,2879.46,2738.63,2796.68,5.13733,0.15686,0.0923157,0.235291,0.115356,55.375,
25,10.622,35,30,374.879,2.70626,52.5597,8.99345,2487.06,2618.53,2643.13,2727.19,2618.46,2424.78,2631.98,2598.57,4.01154,0.0308228,0.506439,0.0305176,0.0331116,55.125,
25,10.6223,35,30,386.226,3.23077,52.8246,12.0682,2591.06,2447.35,2894.32,2530.41,2766.25,2691.31,2649.56,2592.72,5.33196,0.0395822,0.825032,0.181595,0.0345967,55,
25,10.6223,35,30,312.639,2.96582,52.6381,8.09881,2516.88,2560.53,2776.16,2336.14,2849.85,2497.93,2569.36,2474.41,3.61298,0.0180054,0.204926,0.650787,0.0326538,54.875,
25,10.6221,35,30,66.5885,3.19123,52.8712,10.9658,2807.73,2462.45,2684.11,2625.1,2693.44,2454.43,2711.37,2698.17,4.90311,0.377808,0.544281,0.08255,0.0971985,54.75,
25,10.6222,35,30,399.658,3.07968,53.2015,10.7435,2764.39,2705.75,2788.26,2628.11,2725.69,2624.72,2737.96,2708.28,4.74091,0.261841,0.229492,0.0546265,0.129395,54.625,
25,10.6229,35,30,250.937,3.6983,53.4366,13.4858,2784.72,2678,2898.58,2963.95,2629.42,2724.97,2634.51,2635.62,6.01852,0.320282,0.811157,0.189667,0.122375,54.625,
25,10.6236,35,30,196.685,2.98532,53.2689,10.4399,2117.08,2135.65,2830.14,3282.48,2692.82,2067.39,2587.4,2052.36,4.58893,0.0598145,0.668182,0.229492,0.144501,54.75,
25,10.6237,35,30,190.103,2.91329,52.7537,9.33587,2489.86,2529.81,2911.78,2880.01,2730.8,2398.63,2765.91,2527.01,4.07074,0.0221252,0.847931,0.236816,0.317078,54.75,
25,10.6238,35,30,350.707,3.40641,52.8447,11.3305,2764.32,2549.97,2820.97,2885.66,2608.92,2485.88,2589.94,2666.39,5.07462,0.150146,0.391388,0.0234985,0.0308228,54.75,
25,10.6236,35,30,229.512,2.91182,52.5303,9.96257,2611.07,2531.59,2738.19,2724.08,2860.55,2666.56,2627.93,2751.21,4.43344,0.0566101,0.124054,0.588226,0.0434875,54.5,
