Socket0 STAPM Limit,Socket0 STAPM Power,Socket0 PPT Fast Limit,Socket0 PPT Slow Limit,Gfx Effective Frequency,Socket0 VDDCR Soc Power,Socket0 VDDCR Soc Temperature,Socket0 Socket Power,Thread0 Core Effective Frequency,Thread1 Core Effective Frequency,Thread2 Core Effective Frequency,Thread3 Core Effective Frequency,Thread4 Core Effective Frequency,Thread5 Core Effective Frequency,Thread6 Core Effective Frequency,Thread7 Core Effective Frequency,Socket0 Package Power,Core0 Power,Core1 Power,Core2 Power,Core3 Power,Socket0 Temperature,
28,9.69495,28,28,365.596,2.97339,57.6978,8.78118,2463.91,2316.92,2606.99,2432.12,2584.63,2495.74,2844.38,2756.92,3.91739,0.0038147,0.0430298,0.0302124,0.152435,62.25,
28,9.69453,28,28,250.826,2.66037,57.6418,8.95624,2603.44,2724.81,2586.02,2488.17,2755.67,2834.09,2551.59,2621.23,3.9389,0.0495911,0.0222778,0.197449,0.0187683,62.125,
28,9.69455,28,28,399.5,2.70043,57.6477,9.11996,2543.43,2482.2,2654.21,2611.61,2589.68,2513.19,2633.06,2615.48,4.06464,0.0180054,0.0379944,0.0263977,0.0608826,62,
28,9.69424,28,28,276.384,2.6297,57.3918,8.54314,2451.25,2448.97,2723.36,2399.34,2654.76,2673.69,2550.31,2692.07,3.76694,0.0135803,0.0669861,0.0714111,0.0352478,61.875,
28,9.69396,28,28,399.418,2.34535,57.3371,7.80376,2575.47,2255.57,2741.59,2569.58,2489.37,2458.04,2398.66,2539.48,3.47198,0.0131226,0.0939941,0.0149536,0.00335693,61.625,
28,9.69368,28,28,253.299,2.83755,57.2873,9.46511,2457.54,2576,2593.84,2312.38,2771.25,2707.68,2498.16,2705.85,4.22272,0.0285339,0.0169373,0.151825,0.0701904,61.5,
28,9.69347,28,28,399.906,2.19249,57.3561,7.38499,2533.62,2413.18,2461.01,2496.94,2551.5,2548.99,2309.64,2461.53,3.24463,0.00961304,0.0242615,0.0160217,0.0038147,61.375,
28,9.69297,28,28,225.019,2.60671,57.1007,8.78886,2603.28,2481.13,2430.08,2401.31,2567.46,2513.08,2437.97,2761.95,3.92029,0.0357056,0.00396729,0.0221252,0.0382996,61.25,
28,9.69292,28,28,396.814,2.9705,57.5265,10.119,2809.82,2575.63,2739.97,2418.48,2749.11,2531.82,2375.77,2784.94,4.44763,0.385132,0.0790405,0.0610352,0.0592041,61,
28,9.69304,32,30,259.567,3.2152,57.9515,9.66659,2715.86,2610.17,2701.88,2425.03,2749.71,2675.35,2525.28,2721.11,4.31274,0.131073,0.0782776,0.108643,0.0396729,60.875,
